StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
8919.0,7.4,2.0,3.0,1.0,78.0,4.7,No,Yes,55.0,,NotPlaced
8920.0,8.7,2.0,2.0,0.0,89.0,4.5,No,Yes,78.0,71.0,Placed
8921.0,8.6,2.0,,0.0,86.0,4.4,Yes,Yes,82.0,79.0,Placed
8922.0,8.5,1.0,3.0,2.0,89.0,,Yes,Yes,79.0,,NotPlaced
8923.0,8.4,1.0,3.0,0.0,90.0,,Yes,No,75.0,82.0,Placed
8924.0,,0.0,2.0,3.0,90.0,4.8,Yes,Yes,81.0,88.0,Placed
8925.0,8.2,1.0,2.0,3.0,86.0,3.9,Yes,Yes,76.0,88.0,Placed
8926.0,8.3,2.0,3.0,2.0,90.0,4.8,Yes,Yes,76.0,83.0,Placed
8927.0,7.4,1.0,1.0,0.0,72.0,4.2,Yes,Yes,55.0,66.0,Placed
8928.0,8.3,2.0,3.0,0.0,,4.5,Yes,Yes,74.0,70.0,NotPlaced
8929.0,8.5,2.0,1.0,1.0,78.0,4.4,Yes,Yes,66.0,86.0,Placed
8930.0,8.6,0.0,3.0,2.0,78.0,4.2,Yes,No,62.0,74.0,NotPlaced
8931.0,,1.0,1.0,1.0,84.0,3.3,Yes,Yes,,60.0,Placed
8932.0,7.4,0.0,2.0,2.0,83.0,4.5,Yes,Yes,82.0,71.0,NotPlaced
8933.0,8.4,1.0,1.0,2.0,84.0,4.0,Yes,Yes,68.0,83.0,NotPlaced
8934.0,7.2,1.0,1.0,0.0,73.0,3.8,No,No,59.0,65.0,NotPlaced
8935.0,7.5,1.0,2.0,1.0,80.0,3.7,No,Yes,55.0,66.0,NotPlaced
8936.0,6.9,0.0,2.0,0.0,77.0,4.2,No,No,70.0,68.0,NotPlaced
8937.0,7.7,0.0,2.0,0.0,85.0,4.0,No,Yes,55.0,64.0,Placed
8938.0,8.5,1.0,2.0,2.0,82.0,4.0,Yes,No,55.0,74.0,Placed
8939.0,8.3,1.0,3.0,1.0,85.0,4.3,Yes,Yes,65.0,82.0,NotPlaced
8940.0,8.3,0.0,3.0,2.0,82.0,4.8,Yes,Yes,73.0,79.0,Placed
8941.0,7.6,1.0,2.0,1.0,86.0,4.4,Yes,Yes,,68.0,Placed
8942.0,,2.0,3.0,0.0,84.0,4.6,,Yes,88.0,81.0,NotPlaced
8943.0,7.0,1.0,1.0,0.0,74.0,4.3,No,Yes,66.0,71.0,NotPlaced
8944.0,,,1.0,1.0,74.0,3.9,No,Yes,57.0,69.0,NotPlaced
8945.0,6.7,1.0,1.0,0.0,75.0,3.7,No,No,58.0,66.0,NotPlaced
8946.0,7.3,1.0,2.0,1.0,68.0,4.6,No,Yes,65.0,,NotPlaced
,8.0,1.0,3.0,0.0,,4.3,Yes,Yes,80.0,71.0,NotPlaced
8948.0,8.0,,3.0,2.0,81.0,3.9,Yes,Yes,79.0,81.0,NotPlaced
8949.0,7.6,1.0,1.0,1.0,72.0,4.6,No,Yes,78.0,66.0,NotPlaced
8950.0,7.4,0.0,2.0,0.0,75.0,4.4,No,Yes,57.0,67.0,
8951.0,8.4,2.0,3.0,,83.0,4.7,Yes,Yes,83.0,84.0,Placed
8952.0,6.5,1.0,2.0,1.0,72.0,4.0,Yes,Yes,68.0,76.0,Placed
8953.0,8.2,2.0,3.0,2.0,81.0,4.8,Yes,Yes,84.0,64.0,NotPlaced
8954.0,8.4,2.0,3.0,2.0,87.0,4.6,Yes,No,83.0,87.0,Placed
8955.0,8.6,2.0,3.0,2.0,90.0,4.7,Yes,Yes,83.0,,Placed
8956.0,8.6,2.0,3.0,3.0,83.0,4.6,Yes,No,86.0,84.0,NotPlaced
8957.0,7.9,1.0,2.0,0.0,67.0,4.4,Yes,No,73.0,72.0,Placed
,8.3,2.0,3.0,2.0,88.0,4.8,Yes,Yes,66.0,83.0,Placed
8959.0,7.7,1.0,1.0,1.0,74.0,4.5,No,No,55.0,62.0,
8960.0,8.0,0.0,2.0,0.0,76.0,4.6,Yes,Yes,56.0,87.0,Placed
8961.0,7.9,1.0,3.0,3.0,80.0,4.1,Yes,Yes,71.0,84.0,Placed
8962.0,7.8,1.0,3.0,0.0,79.0,4.8,Yes,Yes,72.0,79.0,NotPlaced
8963.0,,1.0,2.0,0.0,73.0,4.2,No,Yes,55.0,61.0,NotPlaced
8964.0,7.7,2.0,,,75.0,4.2,No,Yes,71.0,,
8965.0,8.4,2.0,2.0,2.0,84.0,4.7,Yes,Yes,85.0,82.0,Placed
8966.0,7.5,1.0,3.0,0.0,83.0,4.2,Yes,Yes,75.0,80.0,NotPlaced
8967.0,7.9,1.0,2.0,,82.0,4.2,Yes,Yes,79.0,86.0,Placed
8968.0,7.4,1.0,1.0,0.0,80.0,4.3,No,Yes,58.0,69.0,Placed
8969.0,6.9,,1.0,1.0,72.0,3.6,No,No,61.0,59.0,NotPlaced
8970.0,7.9,1.0,2.0,1.0,81.0,4.8,No,Yes,74.0,65.0,NotPlaced
8971.0,8.4,2.0,3.0,2.0,90.0,4.8,Yes,Yes,82.0,,Placed
8972.0,8.4,1.0,3.0,0.0,73.0,4.7,Yes,Yes,72.0,73.0,NotPlaced
8973.0,7.8,1.0,3.0,2.0,90.0,4.8,Yes,Yes,75.0,,Placed
8974.0,7.7,0.0,1.0,1.0,72.0,4.1,No,Yes,55.0,64.0,NotPlaced
8975.0,8.3,1.0,3.0,1.0,79.0,4.3,Yes,Yes,55.0,84.0,NotPlaced
8976.0,8.5,1.0,3.0,2.0,80.0,4.6,Yes,Yes,74.0,68.0,Placed
8977.0,8.3,2.0,3.0,2.0,90.0,4.8,Yes,Yes,81.0,88.0,Placed
8978.0,7.5,,3.0,1.0,72.0,4.2,Yes,No,90.0,80.0,NotPlaced
8979.0,6.5,1.0,3.0,2.0,77.0,4.5,No,Yes,73.0,67.0,Placed
8980.0,8.6,2.0,3.0,0.0,87.0,4.7,Yes,Yes,76.0,73.0,NotPlaced
8981.0,6.9,1.0,2.0,2.0,77.0,4.2,Yes,Yes,77.0,86.0,NotPlaced
8982.0,8.2,2.0,3.0,0.0,81.0,4.8,Yes,No,,80.0,Placed
8983.0,8.2,2.0,3.0,2.0,76.0,4.8,Yes,No,71.0,83.0,NotPlaced
8984.0,7.4,,3.0,0.0,84.0,4.6,No,No,64.0,84.0,NotPlaced
8985.0,8.4,0.0,3.0,2.0,83.0,4.0,Yes,No,62.0,64.0,Placed
8986.0,7.7,,1.0,0.0,67.0,4.0,No,No,57.0,69.0,NotPlaced
8987.0,8.1,,2.0,0.0,83.0,,No,No,85.0,60.0,NotPlaced
8988.0,8.6,0.0,2.0,2.0,83.0,3.9,Yes,Yes,70.0,85.0,NotPlaced
8989.0,8.5,1.0,1.0,1.0,77.0,4.5,Yes,Yes,57.0,66.0,NotPlaced
8990.0,8.2,2.0,3.0,2.0,90.0,4.8,Yes,Yes,85.0,88.0,Placed
8991.0,8.2,2.0,3.0,2.0,90.0,4.8,Yes,Yes,82.0,88.0,Placed
8992.0,8.7,2.0,3.0,2.0,81.0,4.6,Yes,Yes,79.0,85.0,Placed
,7.3,2.0,3.0,2.0,78.0,4.7,,Yes,70.0,88.0,NotPlaced
8994.0,7.9,2.0,3.0,0.0,90.0,4.8,Yes,Yes,89.0,86.0,Placed
8995.0,7.9,1.0,1.0,0.0,73.0,4.0,No,Yes,62.0,64.0,NotPlaced
8996.0,8.4,,2.0,0.0,81.0,4.0,No,Yes,,59.0,Placed
8997.0,6.5,,2.0,1.0,,4.4,No,No,55.0,63.0,NotPlaced
8998.0,7.5,1.0,2.0,0.0,60.0,3.6,No,Yes,55.0,67.0,NotPlaced
8999.0,7.8,0.0,,2.0,87.0,4.6,Yes,Yes,85.0,86.0,Placed
9000.0,,2.0,1.0,0.0,90.0,4.5,Yes,Yes,88.0,84.0,NotPlaced
9001.0,7.8,1.0,3.0,2.0,90.0,4.8,Yes,Yes,83.0,88.0,Placed
9002.0,7.5,1.0,1.0,0.0,77.0,4.6,No,No,79.0,72.0,NotPlaced
9003.0,6.6,1.0,1.0,1.0,67.0,4.1,No,Yes,63.0,67.0,NotPlaced
9004.0,6.9,1.0,1.0,0.0,74.0,4.5,No,Yes,57.0,63.0,NotPlaced
9005.0,6.8,1.0,1.0,1.0,75.0,4.3,No,Yes,55.0,67.0,NotPlaced
9006.0,7.7,1.0,1.0,0.0,,3.3,No,No,55.0,67.0,NotPlaced
9007.0,7.5,1.0,3.0,2.0,78.0,4.8,No,Yes,68.0,69.0,NotPlaced
9008.0,6.7,0.0,1.0,1.0,85.0,4.2,Yes,Yes,68.0,,Placed
9009.0,6.5,,3.0,1.0,75.0,4.5,No,No,60.0,64.0,NotPlaced
9010.0,8.3,1.0,3.0,0.0,90.0,4.8,Yes,Yes,81.0,86.0,Placed
9011.0,8.6,2.0,3.0,2.0,90.0,4.8,Yes,Yes,82.0,81.0,Placed
9012.0,6.5,1.0,2.0,,61.0,3.9,No,Yes,55.0,66.0,NotPlaced
9013.0,6.8,1.0,1.0,0.0,77.0,4.2,Yes,Yes,,64.0,NotPlaced
,6.7,1.0,2.0,0.0,74.0,4.6,Yes,Yes,55.0,68.0,Placed
9015.0,7.6,1.0,1.0,0.0,81.0,4.1,No,Yes,55.0,68.0,NotPlaced
9016.0,8.4,2.0,3.0,,89.0,,Yes,Yes,78.0,82.0,Placed
,6.5,1.0,2.0,1.0,83.0,4.1,No,Yes,77.0,72.0,NotPlaced
9018.0,8.4,2.0,3.0,0.0,90.0,4.7,Yes,No,76.0,83.0,Placed
9019.0,8.2,1.0,2.0,0.0,81.0,4.8,No,Yes,,70.0,NotPlaced
9020.0,7.6,1.0,1.0,1.0,73.0,3.9,No,No,65.0,70.0,NotPlaced
9021.0,7.5,1.0,,0.0,82.0,4.5,No,Yes,62.0,72.0,NotPlaced
9022.0,8.3,2.0,3.0,2.0,85.0,4.8,Yes,Yes,80.0,88.0,Placed
9023.0,6.5,1.0,2.0,1.0,76.0,4.1,Yes,No,56.0,70.0,
9024.0,7.8,1.0,1.0,1.0,72.0,4.6,Yes,Yes,60.0,60.0,NotPlaced
9025.0,6.8,1.0,1.0,0.0,73.0,3.1,No,Yes,72.0,66.0,NotPlaced
9026.0,8.6,,3.0,2.0,82.0,4.8,Yes,Yes,90.0,85.0,Placed
9027.0,7.8,1.0,2.0,1.0,83.0,4.6,No,Yes,79.0,66.0,Placed
9028.0,6.8,2.0,3.0,2.0,84.0,4.8,Yes,Yes,81.0,88.0,Placed
9029.0,8.0,1.0,3.0,0.0,85.0,4.8,Yes,Yes,86.0,75.0,NotPlaced
9030.0,7.7,1.0,1.0,2.0,76.0,4.6,No,Yes,,66.0,NotPlaced
9031.0,8.6,2.0,3.0,2.0,76.0,4.2,Yes,Yes,81.0,84.0,Placed
9032.0,8.0,2.0,,2.0,83.0,4.5,Yes,No,79.0,81.0,NotPlaced
9033.0,7.3,1.0,1.0,0.0,77.0,3.7,No,,55.0,65.0,NotPlaced
9034.0,8.9,1.0,3.0,0.0,83.0,4.8,Yes,Yes,77.0,76.0,Placed
,7.7,1.0,1.0,1.0,73.0,4.2,No,No,55.0,67.0,NotPlaced
9036.0,,0.0,2.0,1.0,75.0,4.4,Yes,Yes,73.0,67.0,Placed
9037.0,6.9,1.0,1.0,1.0,84.0,4.7,Yes,No,55.0,73.0,NotPlaced
9038.0,8.8,1.0,3.0,2.0,89.0,4.5,,Yes,73.0,85.0,Placed
9039.0,6.8,1.0,1.0,1.0,69.0,3.7,No,No,63.0,65.0,NotPlaced
9040.0,6.5,1.0,2.0,0.0,83.0,4.6,,Yes,55.0,73.0,NotPlaced
9041.0,8.1,2.0,3.0,0.0,90.0,4.7,Yes,Yes,86.0,88.0,Placed
9042.0,7.7,,1.0,0.0,78.0,3.8,No,,55.0,68.0,NotPlaced
9043.0,8.6,1.0,3.0,3.0,88.0,4.6,Yes,Yes,79.0,85.0,Placed
9044.0,6.5,,1.0,0.0,68.0,3.8,No,Yes,59.0,59.0,NotPlaced
9045.0,7.9,2.0,3.0,2.0,,4.3,Yes,No,68.0,82.0,Placed
,8.3,2.0,3.0,2.0,90.0,4.3,Yes,Yes,75.0,84.0,NotPlaced
9047.0,7.1,1.0,2.0,1.0,84.0,4.3,Yes,Yes,75.0,,NotPlaced
9048.0,6.5,,2.0,0.0,84.0,4.6,Yes,,57.0,66.0,NotPlaced
9049.0,7.8,0.0,1.0,2.0,74.0,4.3,,Yes,59.0,84.0,NotPlaced
9050.0,8.3,,3.0,2.0,87.0,4.7,Yes,Yes,79.0,80.0,Placed
9051.0,7.1,1.0,1.0,,63.0,4.2,No,Yes,55.0,69.0,NotPlaced
9052.0,8.3,1.0,3.0,2.0,90.0,4.5,Yes,Yes,68.0,82.0,Placed
9053.0,8.7,2.0,,3.0,90.0,4.8,Yes,Yes,77.0,86.0,Placed
9054.0,8.5,1.0,2.0,1.0,66.0,3.9,No,Yes,63.0,,NotPlaced
9055.0,6.8,1.0,2.0,0.0,68.0,4.1,Yes,Yes,58.0,71.0,NotPlaced
9056.0,7.4,0.0,1.0,0.0,79.0,4.2,Yes,Yes,61.0,65.0,NotPlaced
9057.0,7.6,0.0,3.0,2.0,87.0,4.7,Yes,No,80.0,84.0,Placed
9058.0,7.5,1.0,2.0,1.0,71.0,4.1,No,Yes,58.0,65.0,NotPlaced
9059.0,8.3,1.0,1.0,0.0,70.0,4.6,Yes,Yes,79.0,84.0,NotPlaced
9060.0,9.1,2.0,3.0,2.0,90.0,4.8,Yes,Yes,74.0,82.0,Placed
9061.0,8.1,1.0,3.0,2.0,75.0,4.7,Yes,Yes,76.0,68.0,NotPlaced
9062.0,7.6,0.0,2.0,,85.0,4.2,Yes,Yes,81.0,83.0,Placed
9063.0,8.6,1.0,2.0,2.0,88.0,4.3,Yes,Yes,71.0,82.0,Placed
9064.0,8.0,0.0,2.0,1.0,89.0,,No,Yes,55.0,75.0,NotPlaced
9065.0,7.5,1.0,2.0,0.0,64.0,3.8,No,No,55.0,67.0,NotPlaced
9066.0,7.5,0.0,1.0,0.0,63.0,4.3,Yes,Yes,55.0,64.0,NotPlaced
9067.0,7.3,0.0,2.0,0.0,71.0,3.5,,Yes,67.0,68.0,NotPlaced
9068.0,7.0,0.0,3.0,3.0,76.0,4.5,Yes,Yes,87.0,81.0,Placed
9069.0,7.5,1.0,1.0,1.0,70.0,4.4,No,No,59.0,69.0,NotPlaced
9070.0,6.5,1.0,2.0,0.0,76.0,3.7,No,No,56.0,67.0,NotPlaced
9071.0,,1.0,2.0,0.0,77.0,3.8,Yes,Yes,63.0,80.0,NotPlaced
9072.0,6.9,1.0,1.0,2.0,72.0,3.8,Yes,Yes,71.0,83.0,NotPlaced
9073.0,8.1,2.0,3.0,2.0,90.0,4.8,Yes,Yes,90.0,86.0,Placed
9074.0,7.6,1.0,2.0,0.0,72.0,4.2,No,Yes,59.0,65.0,Placed
9075.0,6.8,1.0,1.0,0.0,74.0,4.3,No,Yes,55.0,66.0,NotPlaced
9076.0,8.4,2.0,3.0,2.0,90.0,4.8,Yes,Yes,69.0,88.0,Placed
9077.0,7.0,1.0,2.0,0.0,73.0,4.5,,Yes,55.0,80.0,NotPlaced
9078.0,6.9,2.0,3.0,3.0,86.0,4.8,Yes,Yes,73.0,82.0,Placed
9079.0,7.3,1.0,1.0,1.0,80.0,3.8,No,No,71.0,71.0,NotPlaced
9080.0,8.3,2.0,3.0,2.0,90.0,4.8,Yes,Yes,82.0,,Placed
9081.0,6.9,1.0,1.0,0.0,78.0,3.9,Yes,Yes,73.0,62.0,NotPlaced
9082.0,8.3,2.0,2.0,2.0,80.0,4.5,Yes,Yes,68.0,79.0,Placed
9083.0,7.2,,1.0,1.0,72.0,3.7,No,No,57.0,65.0,NotPlaced
9084.0,8.1,2.0,2.0,2.0,90.0,3.7,Yes,Yes,64.0,82.0,Placed
9085.0,7.7,1.0,1.0,2.0,71.0,4.0,No,Yes,56.0,64.0,NotPlaced
9086.0,8.4,2.0,3.0,2.0,90.0,4.7,,Yes,89.0,86.0,Placed
9087.0,6.6,0.0,1.0,0.0,67.0,3.3,No,Yes,55.0,69.0,NotPlaced
9088.0,6.8,2.0,1.0,,75.0,4.6,Yes,Yes,74.0,82.0,NotPlaced
9089.0,7.8,2.0,3.0,2.0,90.0,4.7,Yes,Yes,70.0,84.0,Placed
9090.0,6.9,1.0,2.0,0.0,,4.2,Yes,,74.0,63.0,NotPlaced
9091.0,7.6,1.0,3.0,2.0,85.0,4.4,Yes,Yes,69.0,61.0,Placed
9092.0,6.5,0.0,1.0,1.0,80.0,3.2,No,No,71.0,60.0,NotPlaced
,7.8,2.0,3.0,2.0,86.0,4.2,Yes,No,83.0,81.0,Placed
9094.0,7.6,2.0,1.0,1.0,74.0,3.8,Yes,Yes,61.0,83.0,NotPlaced
9095.0,8.3,0.0,3.0,,90.0,4.7,Yes,Yes,85.0,88.0,Placed
9096.0,7.3,2.0,1.0,2.0,86.0,3.8,No,Yes,71.0,67.0,NotPlaced
9097.0,7.8,2.0,2.0,2.0,88.0,,Yes,Yes,75.0,82.0,NotPlaced
9098.0,7.6,1.0,2.0,0.0,72.0,4.4,No,Yes,57.0,64.0,
9099.0,7.8,1.0,3.0,1.0,79.0,3.7,No,No,55.0,,NotPlaced
9100.0,6.5,1.0,1.0,1.0,76.0,4.3,Yes,No,60.0,63.0,NotPlaced
9101.0,7.5,0.0,1.0,0.0,82.0,4.4,No,Yes,58.0,85.0,NotPlaced
,6.6,0.0,3.0,2.0,87.0,4.3,No,No,69.0,69.0,NotPlaced
9103.0,6.9,,1.0,0.0,73.0,4.0,No,Yes,84.0,67.0,NotPlaced
9104.0,7.4,1.0,1.0,0.0,60.0,3.8,No,No,55.0,63.0,NotPlaced
9105.0,7.5,1.0,1.0,1.0,63.0,3.7,No,Yes,57.0,66.0,NotPlaced
9106.0,8.0,2.0,3.0,2.0,90.0,4.8,Yes,Yes,77.0,86.0,Placed
9107.0,,2.0,3.0,2.0,90.0,4.8,Yes,Yes,80.0,81.0,Placed
9108.0,8.5,2.0,2.0,2.0,90.0,4.4,Yes,Yes,74.0,85.0,Placed
,6.5,1.0,1.0,1.0,66.0,4.0,No,Yes,,73.0,NotPlaced
9110.0,8.6,1.0,3.0,2.0,82.0,4.6,Yes,Yes,75.0,84.0,
9111.0,8.2,2.0,3.0,2.0,,4.8,Yes,,86.0,82.0,Placed
9112.0,6.7,1.0,2.0,1.0,79.0,3.9,No,Yes,82.0,83.0,NotPlaced
9113.0,6.5,1.0,1.0,1.0,84.0,4.0,Yes,Yes,68.0,81.0,Placed
9114.0,7.5,2.0,3.0,0.0,81.0,3.9,Yes,Yes,65.0,65.0,NotPlaced
9115.0,7.6,0.0,2.0,,74.0,,Yes,Yes,81.0,72.0,Placed
9116.0,7.6,0.0,1.0,1.0,77.0,4.3,No,Yes,55.0,63.0,NotPlaced
9117.0,7.5,1.0,,1.0,77.0,4.6,No,No,56.0,67.0,NotPlaced
9118.0,8.0,,2.0,1.0,80.0,4.3,Yes,Yes,74.0,88.0,NotPlaced
9119.0,,2.0,3.0,2.0,90.0,4.6,,Yes,78.0,85.0,Placed
9120.0,6.5,1.0,1.0,0.0,78.0,4.0,No,No,55.0,71.0,NotPlaced
9121.0,7.0,1.0,1.0,0.0,81.0,3.6,No,Yes,55.0,70.0,NotPlaced
,8.4,2.0,3.0,1.0,84.0,4.5,Yes,Yes,83.0,79.0,Placed
9123.0,8.4,,1.0,0.0,90.0,,Yes,Yes,72.0,82.0,NotPlaced
9124.0,7.0,1.0,1.0,1.0,70.0,3.3,No,Yes,55.0,68.0,NotPlaced
9125.0,8.7,1.0,2.0,2.0,77.0,4.5,Yes,Yes,75.0,,Placed
9126.0,7.4,1.0,1.0,1.0,65.0,4.3,No,No,63.0,66.0,
9127.0,7.9,1.0,2.0,1.0,86.0,3.8,Yes,Yes,73.0,87.0,NotPlaced
9128.0,8.1,1.0,3.0,1.0,82.0,4.6,Yes,Yes,78.0,75.0,
9129.0,6.5,0.0,1.0,0.0,64.0,4.1,No,No,56.0,69.0,NotPlaced
9130.0,8.5,2.0,1.0,0.0,86.0,4.7,Yes,Yes,64.0,83.0,NotPlaced
9131.0,8.2,1.0,3.0,2.0,89.0,4.8,Yes,Yes,77.0,83.0,
9132.0,7.6,2.0,3.0,0.0,76.0,4.8,Yes,,71.0,85.0,NotPlaced
9133.0,8.2,1.0,3.0,2.0,81.0,4.5,Yes,No,70.0,83.0,Placed
9134.0,7.6,1.0,1.0,1.0,68.0,4.0,No,No,57.0,63.0,NotPlaced
9135.0,8.3,0.0,2.0,,72.0,4.0,Yes,Yes,74.0,79.0,NotPlaced
9136.0,7.5,1.0,2.0,0.0,89.0,4.5,Yes,Yes,79.0,,Placed
9137.0,8.0,2.0,3.0,0.0,90.0,4.4,Yes,Yes,78.0,85.0,Placed
9138.0,7.8,2.0,3.0,0.0,83.0,4.4,Yes,No,85.0,83.0,NotPlaced
9139.0,8.6,2.0,3.0,,88.0,4.8,Yes,Yes,76.0,85.0,Placed
9140.0,6.7,1.0,1.0,0.0,85.0,4.0,No,Yes,58.0,71.0,NotPlaced
9141.0,7.6,0.0,1.0,0.0,83.0,3.7,No,No,76.0,69.0,NotPlaced
9142.0,7.6,1.0,1.0,0.0,74.0,4.1,No,No,55.0,59.0,NotPlaced
9143.0,7.7,1.0,3.0,3.0,88.0,4.8,Yes,No,75.0,85.0,NotPlaced
9144.0,8.1,1.0,1.0,0.0,86.0,4.8,No,Yes,61.0,82.0,Placed
9145.0,7.8,1.0,2.0,0.0,82.0,3.9,Yes,Yes,86.0,66.0,NotPlaced
9146.0,7.4,1.0,1.0,0.0,,4.5,Yes,Yes,79.0,68.0,NotPlaced
9147.0,7.7,1.0,1.0,1.0,74.0,,No,Yes,58.0,65.0,NotPlaced
9148.0,7.7,1.0,1.0,1.0,69.0,3.9,Yes,Yes,55.0,71.0,NotPlaced
9149.0,6.8,1.0,,2.0,83.0,4.5,Yes,Yes,77.0,64.0,Placed
9150.0,7.4,2.0,3.0,1.0,89.0,4.6,Yes,Yes,59.0,64.0,NotPlaced
,6.5,1.0,2.0,1.0,69.0,4.1,Yes,No,55.0,68.0,NotPlaced
9152.0,7.6,1.0,3.0,,84.0,4.6,Yes,Yes,79.0,76.0,Placed
9153.0,6.5,2.0,2.0,2.0,85.0,4.4,Yes,Yes,84.0,83.0,Placed
9154.0,7.6,2.0,3.0,0.0,84.0,4.5,Yes,Yes,78.0,87.0,NotPlaced
9155.0,7.3,0.0,1.0,2.0,85.0,4.7,Yes,Yes,74.0,84.0,Placed
9156.0,6.6,1.0,2.0,0.0,65.0,4.2,No,No,83.0,72.0,NotPlaced
9157.0,8.0,2.0,2.0,2.0,87.0,4.8,Yes,No,82.0,83.0,Placed
9158.0,6.6,0.0,2.0,0.0,73.0,4.8,Yes,Yes,72.0,65.0,NotPlaced
9159.0,7.4,1.0,2.0,0.0,85.0,4.6,No,No,55.0,63.0,NotPlaced
9160.0,,1.0,,0.0,62.0,4.4,No,No,60.0,71.0,NotPlaced
9161.0,6.8,0.0,2.0,0.0,73.0,4.2,Yes,Yes,81.0,67.0,NotPlaced
9162.0,7.5,1.0,1.0,0.0,83.0,4.4,No,No,83.0,61.0,NotPlaced
9163.0,8.3,2.0,3.0,2.0,88.0,4.8,Yes,No,79.0,83.0,NotPlaced
9164.0,8.2,0.0,1.0,1.0,81.0,4.2,,Yes,68.0,84.0,Placed
9165.0,8.2,1.0,3.0,0.0,84.0,4.1,Yes,Yes,77.0,67.0,Placed
9166.0,,2.0,3.0,2.0,90.0,,Yes,Yes,85.0,84.0,Placed
9167.0,,1.0,2.0,1.0,88.0,4.2,,,71.0,85.0,Placed
9168.0,7.6,0.0,3.0,2.0,72.0,4.6,Yes,Yes,89.0,85.0,NotPlaced
9169.0,,0.0,3.0,1.0,70.0,3.8,Yes,No,56.0,76.0,Placed
9170.0,7.6,2.0,2.0,0.0,77.0,4.5,No,Yes,69.0,65.0,NotPlaced
9171.0,8.4,2.0,2.0,2.0,71.0,3.8,Yes,,62.0,80.0,Placed
9172.0,7.9,0.0,2.0,0.0,82.0,4.2,Yes,Yes,75.0,60.0,Placed
9173.0,8.1,1.0,3.0,1.0,90.0,4.8,Yes,No,83.0,87.0,Placed
9174.0,7.7,2.0,1.0,0.0,78.0,4.0,No,No,61.0,87.0,NotPlaced
9175.0,8.1,0.0,1.0,2.0,77.0,4.6,Yes,Yes,76.0,88.0,Placed
9176.0,7.8,1.0,3.0,2.0,83.0,4.5,Yes,Yes,68.0,86.0,Placed
9177.0,8.1,1.0,3.0,2.0,90.0,4.2,Yes,Yes,81.0,86.0,Placed
9178.0,8.3,2.0,3.0,2.0,90.0,4.8,Yes,Yes,82.0,85.0,Placed
9179.0,8.4,1.0,2.0,3.0,90.0,4.7,Yes,Yes,84.0,71.0,Placed
,7.9,1.0,1.0,0.0,90.0,4.1,No,Yes,60.0,69.0,Placed
9181.0,,0.0,1.0,0.0,82.0,3.8,No,No,80.0,70.0,NotPlaced
9182.0,7.6,1.0,1.0,0.0,72.0,4.5,No,No,55.0,57.0,NotPlaced
9183.0,8.2,1.0,2.0,1.0,83.0,4.7,Yes,Yes,83.0,82.0,Placed
,8.2,0.0,1.0,,,4.1,Yes,No,61.0,63.0,NotPlaced
9185.0,7.4,1.0,1.0,1.0,86.0,4.2,No,Yes,56.0,68.0,NotPlaced
9186.0,6.7,0.0,1.0,,75.0,4.6,No,Yes,63.0,61.0,
9187.0,7.8,2.0,2.0,3.0,70.0,4.6,No,Yes,55.0,69.0,NotPlaced
9188.0,8.2,2.0,,2.0,86.0,4.4,Yes,Yes,78.0,66.0,
9189.0,8.2,2.0,3.0,2.0,90.0,,Yes,Yes,81.0,79.0,Placed
9190.0,8.5,2.0,3.0,2.0,84.0,4.5,Yes,Yes,74.0,86.0,Placed
9191.0,8.4,2.0,2.0,2.0,81.0,4.2,Yes,Yes,89.0,85.0,Placed
9192.0,7.7,1.0,1.0,1.0,73.0,4.2,Yes,Yes,70.0,79.0,NotPlaced
9193.0,7.8,2.0,3.0,2.0,87.0,,Yes,No,84.0,81.0,Placed
9194.0,8.6,2.0,3.0,2.0,81.0,4.8,No,Yes,68.0,79.0,Placed
9195.0,8.5,2.0,1.0,1.0,70.0,4.3,Yes,Yes,58.0,63.0,Placed
9196.0,8.4,1.0,3.0,2.0,90.0,4.8,Yes,Yes,81.0,88.0,NotPlaced
9197.0,7.7,2.0,2.0,0.0,90.0,4.7,Yes,Yes,70.0,86.0,Placed
9198.0,8.1,1.0,2.0,2.0,85.0,4.4,No,Yes,72.0,84.0,NotPlaced
9199.0,8.4,1.0,3.0,2.0,90.0,4.8,Yes,Yes,85.0,82.0,Placed
9200.0,7.8,,3.0,2.0,75.0,4.3,Yes,Yes,55.0,79.0,NotPlaced
9201.0,7.7,2.0,3.0,0.0,90.0,4.6,Yes,Yes,75.0,86.0,NotPlaced
9202.0,6.5,0.0,3.0,,85.0,4.3,No,No,,70.0,NotPlaced
9203.0,7.6,1.0,2.0,0.0,69.0,4.2,,Yes,55.0,67.0,NotPlaced
9204.0,7.7,1.0,3.0,2.0,85.0,4.8,,No,85.0,83.0,NotPlaced
9205.0,8.0,2.0,2.0,2.0,87.0,4.8,Yes,Yes,78.0,73.0,Placed
9206.0,7.6,1.0,1.0,1.0,73.0,4.5,No,No,55.0,61.0,NotPlaced
9207.0,7.5,1.0,1.0,0.0,60.0,4.2,,Yes,55.0,59.0,Placed
9208.0,7.0,1.0,2.0,0.0,72.0,4.6,Yes,Yes,68.0,74.0,
